source_site,city,district,title,listing_url,image_url,date_collected,price,room_count,listing_id,neighborhood,net_m2,gross_m2,building_age,listing_update_date,floor,total_floors,heating_type,usage_status,furnished_status,bathroom_count
Emlakjet,istanbul,sisli,"Tuncay İnşaat & Gayri̇menkul İstanbul Şişli Kuştepe Mahallesi 2+1 Oda Kiralık Daire 40,000 TL #19447946",https://www.emlakjet.com/ilan/tuncay-dan-sislide-m7-m2-metrobus-8dk-ful-esyali-ferah-21-daire-19447946,https://imaj.emlakjet.com/resize/480/360/listing/19447946/261F0E75B380EE552DC637C119C67A2319447946.jpg,2026-06-11 00:50:10,40000,2+1,19447946,,70,75,16-20,06 Haziran 2026,1.Kat,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,sisli,"Paranın Merkezi Gayrimenkul İstanbul Şişli Mecidiyeköy Mahallesi 2+1 Oda Kiralık Daire 30,000 TL #19447430",https://www.emlakjet.com/ilan/mecidiyekoy-de-ferah-full-esyali-2-1-daire-terasli-19447430,https://imaj.emlakjet.com/resize/480/360/listing/19447430/97DCAA45278D6CA31071D16976CB099019447430.jpg,2026-06-11 00:50:14,30000,2+1,19447430,,60,65,5-10,06 Haziran 2026,Bahçe Katı,5,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,sisli,"Paranın Merkezi Gayrimenkul İstanbul Şişli Kuştepe Mahallesi 1+1 Oda Kiralık Daire 30,000 TL #19447424",https://www.emlakjet.com/ilan/paranin-merkezinde-merkezi-konumda-full-esyali-ferah-11-daire-19447424,https://imaj.emlakjet.com/resize/480/360/listing/19447424/7EAF085D72B7533D6826BF045312FFB919447424.jpg,2026-06-11 00:50:17,30000,1+1,19447424,,60,65,5-10,06 Haziran 2026,Yüksek Giriş,6,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,sisli,"Paranın Merkezi Gayrimenkul İstanbul Şişli Mecidiyeköy Mahallesi 1+1 Oda Kiralık Daire 32,000 TL #19447420",https://www.emlakjet.com/ilan/para-dan-mecidiyekoyde-full-esyali-yeni-bina-ferah-11-daire-19447420,https://imaj.emlakjet.com/resize/480/360/listing/19447420/1B9ADC45DDABE76148FB08733A9E3B5F19447420.jpg,2026-06-11 00:50:20,32000,1+1,19447420,,55,60,4,06 Haziran 2026,1.Kat,7,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,sisli,"Paranın Merkezi Gayrimenkul İstanbul Şişli Mecidiyeköy Mahallesi 2+1 Oda Kiralık Daire 37,000 TL #19447341",https://www.emlakjet.com/ilan/para-dan-firsat-daire-21-merkezi-konumda-sifir-esyali-19447341,https://imaj.emlakjet.com/resize/480/360/listing/19447341/8EDA71E356EFC73C5DD525DCCBD94F3819447341.jpg,2026-06-11 00:50:23,37000,2+1,19447341,,65,70,4,06 Haziran 2026,2.Kat,6,Kombi Doğalgaz,,,1
Emlakjet,istanbul,sisli,"Network Gayrimenkul İstanbul Şişli Meşrutiyet Mahallesi 1+1 Oda Kiralık Daire 55,000 TL #19446249",https://www.emlakjet.com/ilan/nisantasi-nda-metroya-4dk-esyali-faturalar-dahil-11-daire-19446249,https://imaj.emlakjet.com/resize/480/360/listing/19446249/3FC992AE24031423AC21CE652B9CD90319446249.jpg,2026-06-11 00:50:26,55000,1+1,19446249,,40,45,11-15,06 Haziran 2026,5.Kat,6,Merkezi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,sisli,"Network Gayrimenkul İstanbul Şişli Meşrutiyet Mahallesi 1+1 Oda Kiralık Daire 55,000 TL #19446248",https://www.emlakjet.com/ilan/faturalar-dahilmukemmel-lokasyon-metro-4dk-esyali-asansorlu11-19446248,https://imaj.emlakjet.com/resize/480/360/listing/19446248/1EE2132585CBB0AFBD1E66C7FEE51BC719446248.jpg,2026-06-11 00:50:29,55000,1+1,19446248,,40,45,11-15,06 Haziran 2026,5.Kat,6,Merkezi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,sisli,"Ayhan Çağlar Düldül İstanbul Şişli Cumhuriyet Mahallesi 2+1 Oda Kiralık Daire 65,000 TL #19444531",https://www.emlakjet.com/ilan/osmanbey-metroya-100-m-temiz-21-kiralik-daire-aysonu-teslim-19444531,https://imaj.emlakjet.com/resize/480/360/listing/19444531/3896F2E8D40C34D079B70EF7A020AF3819444531.jpg,2026-06-11 00:50:32,65000,2+1,19444531,,75,90,11-15,07 Haziran 2026,3.Kat,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,sisli,"Tekce Gayri̇menkul İstanbul Şişli Merkez Mahallesi 1+1 Oda Kiralık Daire 65,000 TL #19444322",https://www.emlakjet.com/ilan/istanbul-sisli-rotana-da-bahceli-11-kiralik-daire-tekce-19444322,https://imaj.emlakjet.com/resize/480/360/listing/19444322/5C97313363D668B54A853DF77938405F19444322.jpg,2026-06-11 00:50:35,65000,1+1,19444322,,55,104,2,08 Haziran 2026,Bahçe Katı,30,Merkezi (Pay Ölçer),,,1
Emlakjet,istanbul,bakirkoy,"Old Ci̇ty Gayri̇menkul Ve Hi̇zmet Danişmanliği İstanbul Bakırköy Osmaniye Mahallesi 2+1 Oda Kiralık Daire 45,000 TL #19462875",https://www.emlakjet.com/ilan/bakirkoy-osmaniyede-site-icinde-otoparkli-kiralik-daire-19462875,https://imaj.emlakjet.com/resize/480/360/listing/19462875/83B5009E040969EE7B60362AD742657319462875.jpeg,2026-06-11 00:50:40,45000,2+1,19462875,,80,85,21 Ve Üzeri,10 Haziran 2026,Bahçe Katı,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Business Gayrimenkul-güner Çelikel İstanbul Bakırköy Kartaltepe Mahallesi 1+1 Oda Kiralık Daire 36,500 TL #19460219",https://www.emlakjet.com/ilan/bakirkoy-kartaltepe-de-11-terasli-cati-kati-kiralik-daire-19460219,https://imaj.emlakjet.com/resize/480/360/listing/19460219/5146AA4A30D036FACBF3120C9E16452A19460219.jpg,2026-06-11 00:50:43,36500,1+1,19460219,,75,85,21 Ve Üzeri,10 Haziran 2026,5.Kat,5,Merkezi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Seçki̇n Emlak İstanbul Bakırköy Yeşilköy Mahallesi 5+2 Oda Kiralık Daire 240,000 TL #19459644",https://www.emlakjet.com/ilan/yesilkoyde-deniz-manzarali-bakimli-keyifli-ozel-dubleks-19459644,https://imaj.emlakjet.com/resize/480/360/listing/19459644/AAB9BD31161BF396EA77B99A1B88702D19459644.jpg,2026-06-11 00:50:46,240000,5+2,19459644,,280,330,21 Ve Üzeri,09 Haziran 2026,5.Kat,5,Kombi Doğalgaz,,,4
Emlakjet,istanbul,bakirkoy,"Güneş Emlak İstanbul Bakırköy Sakızağacı Mahallesi 2+1 Oda Kiralık Daire 50,000 TL #19458441",https://www.emlakjet.com/ilan/bakirkoy-sahil-de-deniz-manzarali-full-esyali-21-kisa-sureli-kiralik-daire-19458441,https://imaj.emlakjet.com/resize/480/360/listing/19458441/465C9360CC13AE3489EB4EC94E0F51E619458441.jpeg,2026-06-11 00:50:49,50000,2+1,19458441,,80,95,21 Ve Üzeri,09 Haziran 2026,1.Kat,3,Kombi Doğalgaz,Boş Yapı Tipi Betonarme,Eşyalı Depozito 50000 TL,1
Emlakjet,istanbul,bakirkoy,"Doğanay Emlak İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 95,000 TL #19452859",https://www.emlakjet.com/ilan/florya-da-gs-tesisleri-yakini-180-m-31-kiralik-ara-kat-19452859,https://imaj.emlakjet.com/resize/480/360/listing/19452859/926B4BE6B60A7B5025E9174005D5FD1719452859.jpg,2026-06-11 00:50:52,95000,3+1,19452859,,160,180,21 Ve Üzeri,08 Haziran 2026,2.Kat,3,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,1
Emlakjet,istanbul,bakirkoy,"Myd Emlak Gayri̇menkul Danişmanliği İstanbul Bakırköy Ataköy 1. Kısım Mahallesi 3+1 Oda Kiralık Daire 85,000 TL #19452045",https://www.emlakjet.com/ilan/bakirkoy-atakoy-mahallesi-1-kisimda-kiralik-31-daire-19452045,https://imaj.emlakjet.com/resize/480/360/listing/19452045/885EB7F2C04D9A119232E9904B5D21E919452045.jpg,2026-06-11 00:50:56,85000,3+1,19452045,,120,130,21 Ve Üzeri,07 Haziran 2026,3.Kat,3,Merkezi (Pay Ölçer),,,2
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 2+1 Oda Kiralık Daire 75,000 TL #19446314",https://www.emlakjet.com/ilan/pyramid-den-atakoy-7-8-palmiye-sitesi-b-tipi-yuksek-giris-21-19446314,https://imaj.emlakjet.com/resize/480/360/listing/19446314/1A31A837B03E8C6471C487DC0F8AEC8919446314.jpg,2026-06-11 00:50:59,75000,2+1,19446314,,107,112,21 Ve Üzeri,06 Haziran 2026,Yüksek Giriş,14,Merkezi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 3+1 Oda Kiralık Daire 90,000 TL #19446312",https://www.emlakjet.com/ilan/pyramid-den-atakoy-9-da-ofis-homeofis-a-tipi-bos-31-daire-19446312,https://imaj.emlakjet.com/resize/480/360/listing/19446312/DCDBECEE05CACCAA2BCC234A53D5DD9019446312.jpg,2026-06-11 00:51:02,90000,3+1,19446312,,115,120,21 Ve Üzeri,06 Haziran 2026,5.Kat,14,Merkezi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 1+1 Oda Kiralık Daire 45,000 TL #19446310",https://www.emlakjet.com/ilan/pyramid-den-atakoy-9-da-full-tadilatli-esyali-11-daire-19446310,https://imaj.emlakjet.com/resize/480/360/listing/19446310/5B417F61A54D3018DFF861A69579827519446310.jpg,2026-06-11 00:51:05,45000,1+1,19446310,,35,40,21 Ve Üzeri,06 Haziran 2026,2.Kat,14,Merkezi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,bakirkoy,"Safir Gayrimenkul İstanbul Bakırköy Zuhuratbaba Mahallesi 3+1 Oda Kiralık Daire 85,000 TL #19444443",https://www.emlakjet.com/ilan/bakirkoy-zuhurat-baba-da-kombili-150m2-31-kiralik-daire-19444443,https://imaj.emlakjet.com/resize/480/360/listing/19444443/FBD60B2DEC271268FFB39FC709507A5619444443.jpg,2026-06-11 00:51:09,85000,3+1,19444443,,150,170,21 Ve Üzeri,05 Haziran 2026,2.Kat,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 2 5 6. Kısım Mahallesi 3+1 Oda Kiralık Daire 190,000 TL #19436721",https://www.emlakjet.com/ilan/pyramid-den-atakoy-konaklari-d-tipi-ara-kat-174m2-31-daire-19436721,https://imaj.emlakjet.com/resize/480/360/listing/19436721/1C2902727B719A1140FC2AAF1AAA139D19436721.jpg,2026-06-11 00:51:12,190000,3+1,19436721,,145,174,11-15,04 Haziran 2026,5.Kat,6,Kombi Doğalgaz,Kiracı Oturuyor,Boş,2
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 1+1 Oda Kiralık Daire 40,000 TL #19436718",https://www.emlakjet.com/ilan/pyramid-den-atakoy-9-kisim-a-8-blok-balkonlu-bos-temiz-11-19436718,https://imaj.emlakjet.com/resize/480/360/listing/19436718/374E43600611900F26E347D7F80F4BC019436718.jpg,2026-06-11 00:51:15,40000,1+1,19436718,,35,40,21 Ve Üzeri,08 Haziran 2026,9.Kat,14,Merkezi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,bakirkoy,"Maxera Emlak İnşaat İstanbul Bakırköy Zuhuratbaba Mahallesi 2+1 Oda Kiralık Daire 92,000 TL #19430582",https://www.emlakjet.com/ilan/sifir-zuhuratbaba-da-1-kat-21-90m2-e-banyolu-incirli-cad-yakin-19430582,https://imaj.emlakjet.com/resize/480/360/listing/19430582/C673CB4BE717F36D80DEF7B3CBD793B019430582.jpg,2026-06-11 00:51:18,92000,2+1,19430582,,85,90,0 (Yeni),02 Haziran 2026,1.Kat,5,Kombi Doğalgaz,,,2
Emlakjet,istanbul,bakirkoy,"Seçki̇n Emlak İstanbul Bakırköy Yeşilköy Mahallesi 1.5+1 Oda Kiralık Daire 80,000 TL #19422747",https://www.emlakjet.com/ilan/terasli-deniz-manzarali-1-5-odali-tadilatli-keyfli-cati-kati-19422747,https://imaj.emlakjet.com/resize/480/360/listing/19422747/3E08E348C3BD49B141C395B7BD90D96519422747.jpg,2026-06-11 00:51:21,80000,1.5+1,19422747,,60,85,11-15,30 Mayıs 2026,Çatı Katı,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Rookz Fark İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 110,000 TL #19416509",https://www.emlakjet.com/ilan/florya-senlikkoy-kiralik-31-ebeveyn-banyolu-giyinme-odali-19416509,https://imaj.emlakjet.com/resize/480/360/listing/19416509/A77ECA0386770851DCC3FCEFEAE3675319416509.jpg,2026-06-11 00:51:26,110000,3+1,19416509,,150,160,21 Ve Üzeri,26 Mayıs 2026,1.Kat,4,Kombi Doğalgaz,,,2
Emlakjet,istanbul,bakirkoy,"Maxera Emlak İnşaat İstanbul Bakırköy Zuhuratbaba Mahallesi 2+1 Oda Kiralık Daire 48,000 TL #19414461",https://www.emlakjet.com/ilan/zuhuratbaba-da-2-katta-100-m2-net-21-daire-esyali-kiralanacak-19414461,https://imaj.emlakjet.com/resize/480/360/listing/19414461/9F17CFAD77F24A7801ADFC8842E7B24619414461.jpg,2026-06-11 00:51:29,48000,2+1,19414461,,100,110,21 Ve Üzeri,10 Haziran 2026,2.Kat,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Maxera Emlak İnşaat İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 95,000 TL #19414353",https://www.emlakjet.com/ilan/florya-da-nezih-site-icerisinde-170m2-net-31-masrafsiz-daire-19414353,https://imaj.emlakjet.com/resize/480/360/listing/19414353/DEADAE347D5FF182BC2811EB9752C5FC19414353.jpg,2026-06-11 00:51:32,95000,3+1,19414353,,170,185,21 Ve Üzeri,25 Mayıs 2026,1.Kat,3,Kombi Doğalgaz,,,2
Emlakjet,istanbul,bakirkoy,"Secret House İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 80,000 TL #19412466",https://www.emlakjet.com/ilan/secret-house-dan-site-ici-31-bahce-kati-19412466,https://imaj.emlakjet.com/resize/480/360/listing/19412466/35E21FC377EAA0A0A7C8068D91D3B44019412466.jpg,2026-06-11 00:51:35,80000,3+1,19412466,,120,130,21 Ve Üzeri,25 Mayıs 2026,Bahçe Katı,3,Kombi Doğalgaz,Boş,Boş,2
Emlakjet,istanbul,bakirkoy,"Ekşinar Gayrimenkul İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 110,000 TL #19412067",https://www.emlakjet.com/ilan/eksinar-gym-den-floryanin-merkezinde-31-kiralik-giris-kat-daire-19412067,https://imaj.emlakjet.com/resize/480/360/listing/19412067/A6BA00D92A80EE9BE82397BD0BB1B32819412067.jpg,2026-06-11 00:51:38,110000,3+1,19412067,,175,180,21 Ve Üzeri,25 Mayıs 2026,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Boş,3
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 1+1 Oda Kiralık Daire 65,000 TL #19411416",https://www.emlakjet.com/ilan/pyramid-den-selenium-retro-da-buyuk-tip-lux-mobilyali-11-daire-19411416,https://imaj.emlakjet.com/resize/480/360/listing/19411416/36D9BDBFA41C378066C1E287AF77D52719411416.jpg,2026-06-11 00:51:42,65000,1+1,19411416,,60,85,5-10,24 Mayıs 2026,3.Kat,18,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Eşyalı,1
Emlakjet,istanbul,bakirkoy,"Vi̇to Gayri̇menkul İstanbul Bakırköy Ataköy 1. Kısım Mahallesi 2+1 Oda Kiralık Daire 200,000 TL #19403978",https://www.emlakjet.com/ilan/atakoy-marina-da-21-sifir-home-office-rezidans-dairesi-19403978,https://imaj.emlakjet.com/resize/480/360/listing/19403978/FACE666E883864C074BD8CAE211D9FD119403978.jpg,2026-06-11 00:51:45,200000,2+1,19403978,,188,245,0 (Yeni),22 Mayıs 2026,4.Kat,17,Merkezi (Pay Ölçer),Boş,Boş,2
Emlakjet,istanbul,bakirkoy,"Remax Select İstanbul Bakırköy Şenlikköy Mahallesi 3+1 Oda Kiralık Daire 100,000 TL #19395701",https://www.emlakjet.com/ilan/remax-duygu-florya-saunali-kapali-otoparkli-genis-kiralik-daire-19395701,https://imaj.emlakjet.com/resize/480/360/listing/19395701/D01CBC43E034B28564D9FE85C0E99E7A19395701.jpg,2026-06-11 00:51:48,100000,3+1,19395701,,140,165,16-20,21 Mayıs 2026,2.Kat,2,Kombi Doğalgaz,Boş,Boş,2
Emlakjet,istanbul,bakirkoy,"Sahibinden İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 1+1 Oda Kiralık Daire 65,000 TL #19389332",https://www.emlakjet.com/ilan/sahibinden-esyali-19389332,https://imaj.emlakjet.com/resize/480/360/listing/19389332/7E9AB600A835CEB0429578155D50D40A19389332.jpg,2026-06-11 00:51:50,65000,1+1,19389332,,80,115,5-10,19 Mayıs 2026,9.Kat,18,Merkezi (Pay Ölçer),Kiracı Oturuyor Yapı Durumu İkinci El Yapı Tipi Betonarme,Eşyalı Aidat 5000 TL Depozito 130000 TL,1
Emlakjet,istanbul,bakirkoy,"Amber Emlak İstanbul Bakırköy Osmaniye Mahallesi 5+1 Oda Kiralık Daire 90,000 TL #19383160",https://www.emlakjet.com/ilan/bakirkoyde-metro-yakini-kiralik-dubleks-19383160,https://imaj.emlakjet.com/resize/480/360/listing/19383160/AAC382B6A769848B2F6DC30BC5DD39EF19383160.jpg,2026-06-11 00:51:53,90000,5+1,19383160,,150,170,21 Ve Üzeri,18 Mayıs 2026,5.Kat,5,Merkezi Doğalgaz,,,2
Emlakjet,istanbul,bakirkoy,"Maxera Emlak İnşaat İstanbul Bakırköy Zuhuratbaba Mahallesi 2+1 Oda Kiralık Daire 95,000 TL #19383081",https://www.emlakjet.com/ilan/zuhuratbaba-marmaraya-yakn-yenibina-100m2-21-e-banyolu-otoparkl-19383081,https://imaj.emlakjet.com/resize/480/360/listing/19383081/D6A4508D72B9A420F99B7B9D6DE8E8FF19383081.jpg,2026-06-11 00:51:57,95000,2+1,19383081,,95,100,21 Ve Üzeri,18 Mayıs 2026,2.Kat,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Dağıstan Gayrimenkul İstanbul Bakırköy Şenlikköy Mahallesi 5+2 Oda Kiralık Daire 290,000 TL #19382943",https://www.emlakjet.com/ilan/guvenlikli-sitede-ozel-havuz-manzarali-52-genis-aile-tripleks-19382943,https://imaj.emlakjet.com/resize/480/360/listing/19382943/E47F5CED3DEBA39EEB1EFF086BF0AE7E19382943.jpg,2026-06-11 00:52:00,290000,5+2,19382943,,400,440,21 Ve Üzeri,18 Mayıs 2026,1.Kat,2,Kombi Doğalgaz,Boş Yapı Durumu İkinci El,Boş,4
Emlakjet,istanbul,bakirkoy,"Maxera Emlak İnşaat İstanbul Bakırköy Osmaniye Mahallesi 4+1 Oda Kiralık Daire 79,000 TL #19380673",https://www.emlakjet.com/ilan/bakirkoy-osmaniyede-200m2-terasli-dubleks-otoparkli-asansorlu-19380673,https://imaj.emlakjet.com/resize/480/360/listing/19380673/CB109F122220733C9C5038509CE7907719380673.jpg,2026-06-11 00:52:03,79000,4+1,19380673,,200,220,21 Ve Üzeri,08 Haziran 2026,4.Kat,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,bakirkoy,"Dağıstan Gayrimenkul İstanbul Bakırköy Basınköy Mahallesi 3+1 Oda Kiralık Daire 75,000 TL #19369666",https://www.emlakjet.com/ilan/florya-da-mustakil-kiralik-31-villa-19369666,https://imaj.emlakjet.com/resize/480/360/listing/19369666/8D7386A92A3976DEF30E6BF54DDC6B9619369666.jpg,2026-06-11 00:52:06,75000,3+1,19369666,,190,250,21 Ve Üzeri,14 Mayıs 2026,Villa Tipi,2,Kombi Doğalgaz,Boş Yapı Durumu İkinci El,Boş Depozito 150000 TL,1
Emlakjet,istanbul,bakirkoy,"Pyramid Emlak Ofi̇si̇ İstanbul Bakırköy Ataköy 7 8 9 10. Kısım Mahallesi 1+1 Oda Kiralık Daire 45,000 TL #19359099",https://www.emlakjet.com/ilan/pyramid-den-atakoy-7-8-kisim-turkuaz-sitesinde-bos-bakimli-11-19359099,https://imaj.emlakjet.com/resize/480/360/listing/19359099/E267712EC581224A85616CE56092BD8C19359099.jpg,2026-06-11 00:52:09,45000,1+1,19359099,,47,55,21 Ve Üzeri,12 Mayıs 2026,3.Kat,14,Merkezi Doğalgaz,Kiracı Oturuyor,Boş,1
Emlakjet,istanbul,bakirkoy,"Secret House İstanbul Bakırköy Şenlikköy Mahallesi 5+2 Oda Kiralık Daire 130,000 TL #19350958",https://www.emlakjet.com/ilan/secret-house-dan-konut-ofis-kullanimina-uygun-onu-acik-52-19350958,https://imaj.emlakjet.com/resize/480/360/listing/19350958/AE481CDAE29C3DDC42B3C53BE84A876219350958.jpg,2026-06-11 00:52:12,130000,5+2,19350958,,300,340,21 Ve Üzeri,01 Haziran 2026,2.Kat,3,Kombi Doğalgaz,Boş,Boş,3
Emlakjet,istanbul,maltepe,"Nisa Gayrimenkul İstanbul Maltepe Yalı Mahallesi 4+2 Oda Kiralık Daire 140,000 TL #19439116",https://www.emlakjet.com/ilan/dragos-drive-sitesi-dubleks-42-deniz-manzarali-kiralik-daire-19439116,https://imaj.emlakjet.com/resize/480/360/listing/19439116/316C4B545A1C5512D4D6ED32E3BE218719439116.jpg,2026-06-11 00:52:17,140000,4+2,19439116,,232,280,21 Ve Üzeri,05 Haziran 2026,8.Kat,8,Kombi Doğalgaz,,,3
Emlakjet,istanbul,maltepe,"As Kardeşler İstanbul Maltepe Altayçeşme Mahallesi 3+1 Oda Kiralık Daire 65,000 TL #19464297",https://www.emlakjet.com/ilan/mustakil-villa-tadinda-31-150-m-tek-basina-daire-19464297,https://imaj.emlakjet.com/resize/480/360/listing/19464297/C7AC30A2B5D60B32AB9683FEC668172E19464297.jpg,2026-06-11 00:52:20,65000,3+1,19464297,,150,160,21 Ve Üzeri,10 Haziran 2026,1.Kat,1,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Uğur Uzman Emlak Küçükyali İstanbul Maltepe Çınar Mahallesi 2+1 Oda Kiralık Daire 57,000 TL #19464269",https://www.emlakjet.com/ilan/maltepe-cinarda-kiralik-esyali-giris-21-ayri-mutfakli-yeni-bina-19464269,https://imaj.emlakjet.com/resize/480/360/listing/19464269/F43D8328781A10B2E55CF805CE5B8D5F19464269.jpg,2026-06-11 00:52:23,57000,2+1,19464269,,75,80,2,10 Haziran 2026,Düz Giriş (Zemin),4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Batuhan Polat Real Estate İstanbul Maltepe Cevizli Mahallesi Stüdyo Oda Kiralık Daire 40,000 TL #19464107",https://www.emlakjet.com/ilan/batuhan-polat-tan-maltepe-la-mer-dragos-10-luks-esyali-9-kat-19464107,https://imaj.emlakjet.com/resize/480/360/listing/19464107/AEB3855B21CBF5EB9C3C5810F05929BE19464107.jpg,2026-06-11 00:52:26,40000,,19464107,,38,50,1,10 Haziran 2026,9.Kat,9,Merkezi (Pay Ölçer),,,1
Emlakjet,istanbul,maltepe,"Mimarlar Emlak İstanbul Maltepe Altayçeşme Mahallesi 3+1 Oda Kiralık Daire 70,000 TL #19463013",https://www.emlakjet.com/ilan/altaycesme-cimilli-konutlarinda-masrafsz-metro-2dk-otoparkli-31-19463013,https://imaj.emlakjet.com/resize/480/360/listing/19463013/16AEB7423E54E0496089A818D00D849519463013.jpg,2026-06-11 00:52:29,70000,3+1,19463013,,105,120,16-20,10 Haziran 2026,6.Kat,9,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Dünyanın Gayrimenkulü İstanbul Maltepe Fındıklı Mahallesi 2+1 Oda Kiralık Daire 28,000 TL #19462057",https://www.emlakjet.com/ilan/maltepe-findikli-da-merkezi-esyali-cati-kati-21-kiralik-daire-19462057,https://imaj.emlakjet.com/resize/480/360/listing/19462057/E2DB34FD5FD454FBBD67C6D31DC9FD0419462057.jpg,2026-06-11 00:52:31,28000,2+1,19462057,,60,70,11-15,10 Haziran 2026,Çatı Katı,4,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,maltepe,"Realty World Adalar Gayri̇menkul İstanbul Maltepe Zümrütevler Mahallesi 2+1 Oda Kiralık Daire 66,000 TL #19461992",https://www.emlakjet.com/ilan/cihan-albayrak-tan-nish-adalar-1-etapta-kiralik-21a-19461992,https://imaj.emlakjet.com/resize/480/360/listing/19461992/E3CC6435963C804CFCF5A7CD400E193119461992.jpg,2026-06-11 00:52:34,66000,2+1,19461992,,91,123,11-15,10 Haziran 2026,7.Kat,14,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,1
Emlakjet,istanbul,maltepe,"Realty World Adalar Gayri̇menkul İstanbul Maltepe Zümrütevler Mahallesi 4+1 Oda Kiralık Daire 125,000 TL #19461990",https://www.emlakjet.com/ilan/cihan-albayrak-tan-nish-adalar-da-guney-cephe-kiralik-41-19461990,https://imaj.emlakjet.com/resize/480/360/listing/19461990/8CC0C59778350C19F1F50B0B6C0A756D19461990.jpg,2026-06-11 00:52:37,125000,4+1,19461990,,151,208,11-15,10 Haziran 2026,3.Kat,14,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,2
Emlakjet,istanbul,maltepe,"Güney İnşaat&emlak İstanbul Maltepe Zümrütevler Mahallesi 2+1 Oda Kiralık Daire 27,000 TL #19456369",https://www.emlakjet.com/ilan/guneyden-metroya-10-dakika-yurume-21-90m2-ara-kat-daire-19456369,https://imaj.emlakjet.com/resize/480/360/listing/19456369/D8196E9CA5951BD622BDEEBA13CD3D5519456369.jpg,2026-06-11 00:52:40,27000,2+1,19456369,,80,90,21 Ve Üzeri,09 Haziran 2026,4.Kat,5,Kombi Doğalgaz,,,2
Emlakjet,istanbul,maltepe,"Melek Demi̇r Gayri̇menkul İstanbul Maltepe Başıbüyük Mahallesi 2+1 Oda Kiralık Daire 25,000 TL #19455932",https://www.emlakjet.com/ilan/melek-demir-gayrimenkulden-maltepe-basibuyukte-kiralik-daire-19455932,https://imaj.emlakjet.com/resize/480/360/listing/19455932/D1AA7990EF3094360B5F7AD19F099C1719455932.jpg,2026-06-11 00:52:43,25000,2+1,19455932,,70,80,21 Ve Üzeri,08 Haziran 2026,5.Kat,5,Kombi Doğalgaz,,,1
